DateZebrabox,Plate,Well,PTZ,Group,Genotype,Genotype2,TotalMovement,N_events,MaxSpeed,N_HSE,N_HSE_permin
2022.10.10,3,Loc48,2.5,control,controlMO,controlMO,7341.934,124,107.621,23,0.383333333
2022.10.10,3,Loc49,2.5,ARHGAP11,arhgap11MO,arhgap11MO,5159.211,55,77.255,15,0.25
2022.10.10,3,Loc50,2.5,ARHGAP11,arhgap11MO,arhgap11MO,3851.358,25,92.38838839,4,0.066666667
2022.10.10,3,Loc51,2.5,ARHGAP11,arhgap11MO,arhgap11MO,2815.398,18,29.53753754,2,0.033333333
2022.10.10,3,Loc52,2.5,ARHGAP11,arhgap11MO,arhgap11MO,3881.452,76,61.21021021,4,0.066666667
2022.10.10,3,Loc53,2.5,ARHGAP11,arhgap11MO,arhgap11MO,6361.689,80,108.4594595,17,0.283333333
2022.10.10,3,Loc54,2.5,ARHGAP11,arhgap11MO,arhgap11MO,3338.89,15,60.165,3,0.05
2022.10.10,3,Loc55,2.5,ARHGAP11,arhgap11MO,arhgap11MO,6844.091,56,77.37942122,24,0.4
2022.10.10,3,Loc56,2.5,ARHGAP11,arhgap11MO,arhgap11MO,3782.83,63,67.9245648,4,0.066666667
2022.10.10,3,Loc57,2.5,ARHGAP11,arhgap11MO,arhgap11MO,3549.978,24,71.16816817,4,0.066666667
2022.10.10,3,Loc58,2.5,ARHGAP11,arhgap11MO,arhgap11MO,2580.487,20,53.20889349,1,0.016666667
2022.10.10,3,Loc59,2.5,control,controlMO,controlMO,6876.739,70,99.73917526,24,0.4
2022.10.10,3,Loc60,2.5,control,controlMO,controlMO,10371.744,106,90.71,31,0.516666667
2022.10.10,3,Loc61,2.5,ARHGAP11,arhgap11MO,arhgap11MO,6197.691,40,73.383,27,0.45
2022.10.10,3,Loc62,2.5,ARHGAP11,arhgap11MO,arhgap11MO,7821.113,54,80.77536232,34,0.566666667
2022.10.10,3,Loc63,2.5,ARHGAP11,arhgap11MO,arhgap11MO,4543.542,81,42.69215292,3,0.05
2022.10.10,3,Loc64,2.5,ARHGAP11,arhgap11MO,arhgap11MO,4097.215,23,63.55845411,6,0.1
2022.10.10,3,Loc65,2.5,ARHGAP11,arhgap11MO,arhgap11MO,4894.267,26,89.21393998,11,0.183333333
2022.10.10,3,Loc66,2.5,ARHGAP11,arhgap11MO,arhgap11MO,4713.223,22,80.55044955,13,0.216666667
2022.10.10,3,Loc67,2.5,ARHGAP11,arhgap11MO,arhgap11MO,5027.655,15,83.16116116,10,0.166666667
2022.10.10,3,Loc68,2.5,ARHGAP11,arhgap11MO,arhgap11MO,7171.026,70,76.49416342,37,0.616666667
2022.10.10,3,Loc69,2.5,ARHGAP11,arhgap11MO,arhgap11MO,3465.267,41,36.44627299,1,0.016666667
2022.10.10,3,Loc70,2.5,ARHGAP11,arhgap11MO,arhgap11MO,3089.728,39,57.01393035,2,0.033333333
2022.10.10,3,Loc71,2.5,control,controlMO,controlMO,4620.617,25,92.81902792,11,0.183333333
2022.10.10,3,Loc72,2.5,,,,0,0,92.81902792,0,0
2022.10.10,3,Loc73,2.5,control,eGFP,control,4083.166,39,96.988,4,0.066666667
2022.10.10,3,Loc74,2.5,control,eGFP,control,5352.786,113,31.54282766,2,0.033333333
2022.10.10,3,Loc75,2.5,control,eGFP,control,7178.388,38,73.305,29,0.483333333
2022.10.10,3,Loc76,2.5,control,eGFP,control,4788.138,36,91.09006211,15,0.25
2022.10.10,3,Loc77,2.5,control,eGFP,control,3922.776,25,79.80558325,11,0.183333333
2022.10.10,3,Loc78,2.5,control,eGFP,control,4294.543,25,75.002002,6,0.1
2022.10.10,3,Loc79,2.5,control,eGFP,control,3954.919,18,56.43846949,4,0.066666667
2022.10.10,3,Loc80,2.5,control,eGFP,control,3999.363,51,15.6483971,0,0
2022.10.10,3,Loc81,2.5,control,eGFP,control,3514.076,23,64.329,6,0.1
2022.10.10,3,Loc82,2.5,control,controlMO,controlMO,7616.938,82,90.27527528,24,0.4
2022.10.10,3,Loc83,2.5,control,controlMO,controlMO,10151.134,101,82.5259481,52,0.866666667
2022.10.10,3,Loc84,2.5,,,,0,0,0,0,0
2022.10.10,3,Loc85,2.5,,,,0,0,0,0,0
2022.10.10,3,Loc86,2.5,,,,0,0,0,0,0
